Trip_ID,start_area,end_area,distance_km,time_of_day,day_of_week,weather_condition,traffic_density_level,road_type,average_speed_kmph
TRIP_03165,Jayanagar,Yelahanka,5.26,Afternoon,Weekday,Heatwave,High,Main Road,19.8
TRIP_03166,Marathahalli,Frazer Town,17.43,Evening Peak,Weekend,Clear,High,Highway,35.0
TRIP_03167,Whitefield,Chickpet,12.9,Evening Peak,Weekend,Rain,Medium,Main Road,25.8
TRIP_03168,Malleshwaram,Chickpet,3.94,Morning Peak,Weekday,Clear,Medium,Main Road,38.2
TRIP_03169,Hebbal,Koramangala,14.84,Afternoon,Weekend,Clear,Medium,Main Road,41.2
TRIP_03170,Jayanagar,HSR Layout,4.38,Morning Peak,Weekend,Clear,Medium,Highway,60.7
TRIP_03171,NIMHANS,RR Nagar,25.2,Morning Peak,Weekday,Clear,High,Highway,45.3
TRIP_03172,Jayanagar,MG Road,12.63,Evening Peak,Weekday,Fog,High,Inner Road,7.6
TRIP_03173,Hebbal,Chickpet,9.93,Morning Peak,Weekday,Heatwave,Low,Main Road,54.7
TRIP_03174,Banashankari,Whitefield,8.57,Afternoon,Weekday,Rain,High,Inner Road,8.0
TRIP_03175,Banashankari,Whitefield,8.57,Evening Peak,Weekday,Clear,High,Main Road,22.4
TRIP_03176,MG Road,RR Nagar,20.4,Afternoon,Weekend,Clear,Medium,Highway,48.4
TRIP_03177,JP Nagar,Chickpet,12.95,Morning Peak,Weekday,Clear,High,Inner Road,16.1
TRIP_03178,Indiranagar,Jayanagar,16.54,Evening Peak,Weekday,Heatwave,Very High,Highway,19.6
TRIP_03179,HSR Layout,Yelahanka,9.64,Evening Peak,Weekday,Heatwave,Medium,Main Road,42.7
TRIP_03180,Chickpet,Basavanagudi,8.98,Morning Peak,Weekday,Clear,Medium,Main Road,36.2
TRIP_03181,Marathahalli,Peenya,6.33,Morning Peak,Weekend,Rain,Low,Highway,49.4
TRIP_03182,Hebbal,RR Nagar,11.6,Night,Weekday,Clear,Low,Inner Road,22.6
TRIP_03183,Indiranagar,Malleshwaram,12.43,Afternoon,Weekday,Heatwave,Medium,Main Road,32.2
TRIP_03184,Banashankari,Marathahalli,15.46,Morning Peak,Weekday,Clear,Medium,Main Road,28.4
TRIP_03185,MG Road,Banashankari,7.48,Evening Peak,Weekday,Clear,High,Main Road,22.2
TRIP_03186,Yelahanka,Rajajinagar,15.04,Afternoon,Weekend,Clear,Low,Highway,74.2
TRIP_03187,Whitefield,Rajajinagar,24.06,Morning Peak,Weekday,Clear,High,Highway,39.8
TRIP_03188,HSR Layout,Malleshwaram,6.66,Night,Weekday,Clear,Medium,Inner Road,14.9
TRIP_03189,Rajajinagar,Whitefield,24.06,Evening Peak,Weekday,Fog,High,Highway,22.2
TRIP_03190,Banashankari,Malleshwaram,10.02,Morning Peak,Weekday,Clear,Very High,Main Road,10.7
TRIP_03191,Indiranagar,Whitefield,9.35,Evening Peak,Weekday,Clear,High,Inner Road,18.3
TRIP_03192,Koramangala,Kempegowda International Airport,9.81,Afternoon,Weekday,Clear,Medium,Main Road,29.0
TRIP_03193,Kempegowda International Airport,Frazer Town,18.43,Morning Peak,Weekday,Clear,High,Main Road,29.7
TRIP_03194,Bellandur,KR Puram,21.4,Evening Peak,Weekend,Clear,High,Inner Road,16.7
TRIP_03195,MG Road,Hebbal,9.3,Evening Peak,Weekday,Heatwave,High,Inner Road,15.1
TRIP_03196,JP Nagar,BTM Layout,9.67,Evening Peak,Weekday,Fog,High,Main Road,15.6
TRIP_03197,RR Nagar,Chickpet,20.26,Afternoon,Weekday,Rain,Medium,Main Road,24.5
TRIP_03198,Banashankari,Frazer Town,7.88,Afternoon,Weekday,Clear,Low,Main Road,48.7
TRIP_03199,Banashankari,Malleshwaram,10.02,Morning Peak,Weekend,Clear,Medium,Highway,66.7
TRIP_03200,JP Nagar,NIMHANS,5.39,Afternoon,Weekend,Clear,Medium,Main Road,27.6
TRIP_03201,Basavanagudi,Yelahanka,18.84,Afternoon,Weekend,Clear,Medium,Highway,63.2
TRIP_03202,HSR Layout,Whitefield,21.63,Afternoon,Weekday,Rain,Medium,Highway,35.0
TRIP_03203,Koramangala,Malleshwaram,11.44,Evening Peak,Weekend,Clear,Medium,Main Road,37.7
TRIP_03204,Rajajinagar,Chickpet,11.29,Evening Peak,Weekday,Fog,High,Main Road,16.3
TRIP_03205,RR Nagar,Kempegowda International Airport,21.91,Morning Peak,Weekday,Clear,Very High,Main Road,14.4
TRIP_03206,HSR Layout,Sadashivanagar,10.2,Evening Peak,Weekday,Clear,High,Main Road,20.2
TRIP_03207,Kempegowda International Airport,Yelahanka,6.61,Afternoon,Weekday,Heatwave,Medium,Main Road,41.3
TRIP_03208,Malleshwaram,Basavanagudi,10.19,Morning Peak,Weekend,Clear,High,Highway,41.4
TRIP_03209,Basavanagudi,Banashankari,9.58,Morning Peak,Weekday,Clear,High,Main Road,18.5
TRIP_03210,Banashankari,Sadashivanagar,12.75,Morning Peak,Weekday,Rain,Low,Inner Road,26.9
TRIP_03211,NIMHANS,Jayanagar,13.39,Evening Peak,Weekday,Clear,High,Main Road,22.6
TRIP_03212,Electronic City,BTM Layout,8.28,Afternoon,Weekday,Clear,High,Main Road,29.9
TRIP_03213,RR Nagar,BTM Layout,27.72,Morning Peak,Weekday,Clear,Low,Highway,74.5
TRIP_03214,NIMHANS,KR Puram,14.08,Morning Peak,Weekday,Fog,Very High,Highway,11.0
TRIP_03215,Bellandur,JP Nagar,9.44,Afternoon,Weekday,Rain,High,Main Road,18.6
TRIP_03216,KR Puram,Jayanagar,20.44,Morning Peak,Weekday,Rain,Very High,Main Road,7.6
TRIP_03217,NIMHANS,Banashankari,11.51,Evening Peak,Weekend,Clear,Medium,Main Road,32.8
TRIP_03218,RR Nagar,Electronic City,29.42,Evening Peak,Weekday,Clear,Low,Highway,67.4
TRIP_03219,Hebbal,JP Nagar,18.89,Evening Peak,Weekend,Clear,Medium,Main Road,41.0
TRIP_03220,Electronic City,Frazer Town,14.85,Afternoon,Weekday,Rain,Medium,Main Road,20.1
TRIP_03221,Marathahalli,Basavanagudi,5.89,Morning Peak,Weekday,Clear,Very High,Inner Road,9.9
TRIP_03222,Yelahanka,Marathahalli,17.4,Afternoon,Weekday,Fog,Medium,Highway,29.7
TRIP_03223,Koramangala,Indiranagar,3.32,Night,Weekday,Clear,Medium,Highway,44.9
TRIP_03224,Yelahanka,Banashankari,24.67,Evening Peak,Weekday,Clear,Low,Main Road,39.4
TRIP_03225,Yelahanka,Jayanagar,5.26,Afternoon,Weekday,Clear,Medium,Main Road,40.6
TRIP_03226,Electronic City,Basavanagudi,2.8,Afternoon,Weekend,Clear,Medium,Inner Road,16.6
TRIP_03227,JP Nagar,Sadashivanagar,20.77,Evening Peak,Weekday,Clear,Very High,Main Road,10.4
TRIP_03228,Marathahalli,Banashankari,15.46,Evening Peak,Weekday,Heatwave,Very High,Main Road,11.0
TRIP_03229,HSR Layout,Jayanagar,4.38,Morning Peak,Weekend,Heatwave,High,Inner Road,9.7
TRIP_03230,Basavanagudi,Hebbal,15.06,Afternoon,Weekday,Clear,Medium,Highway,59.7
TRIP_03231,Koramangala,Yelahanka,15.78,Afternoon,Weekday,Clear,High,Main Road,25.2
TRIP_03232,NIMHANS,Rajajinagar,17.0,Evening Peak,Weekday,Clear,Very High,Main Road,13.2
TRIP_03233,Rajajinagar,MG Road,11.52,Evening Peak,Weekday,Clear,Very High,Main Road,10.3
TRIP_03234,Bellandur,NIMHANS,7.41,Evening Peak,Weekday,Fog,Very High,Main Road,5.8
TRIP_03235,JP Nagar,Electronic City,1.51,Evening Peak,Weekend,Clear,Very High,Main Road,9.7
TRIP_03236,NIMHANS,RR Nagar,25.2,Afternoon,Weekday,Clear,High,Highway,37.7
TRIP_03237,KR Puram,Chickpet,6.2,Morning Peak,Weekday,Fog,High,Main Road,15.8
TRIP_03238,Basavanagudi,Banashankari,9.58,Evening Peak,Weekend,Heatwave,Very High,Main Road,10.4
TRIP_03239,Malleshwaram,Basavanagudi,10.19,Evening Peak,Weekend,Rain,Medium,Main Road,28.7
TRIP_03240,Jayanagar,Indiranagar,16.54,Evening Peak,Weekday,Clear,High,Main Road,21.5
TRIP_03241,Banashankari,Indiranagar,11.95,Morning Peak,Weekday,Heatwave,High,Main Road,21.2
TRIP_03242,BTM Layout,Yelahanka,24.43,Afternoon,Weekday,Heatwave,High,Inner Road,12.5
TRIP_03243,Indiranagar,Kempegowda International Airport,13.13,Evening Peak,Weekday,Heatwave,High,Highway,40.8
TRIP_03244,Sadashivanagar,Indiranagar,19.14,Afternoon,Weekday,Clear,Medium,Highway,58.4
TRIP_03245,HSR Layout,Yelahanka,9.64,Afternoon,Weekday,Clear,High,Main Road,19.5
TRIP_03246,Basavanagudi,Marathahalli,5.89,Night,Weekday,Clear,Low,Main Road,46.1
TRIP_03247,Kempegowda International Airport,Banashankari,21.04,Evening Peak,Weekday,Clear,Very High,Highway,21.3
TRIP_03248,Banashankari,Hebbal,16.03,Morning Peak,Weekend,Clear,Medium,Main Road,44.6
TRIP_03249,Marathahalli,Yelahanka,17.4,Evening Peak,Weekend,Clear,High,Main Road,27.3
TRIP_03250,KR Puram,Hebbal,15.41,Evening Peak,Weekday,Clear,Very High,Inner Road,8.3
TRIP_03251,HSR Layout,Frazer Town,10.68,Morning Peak,Weekday,Clear,High,Highway,42.1
TRIP_03252,JP Nagar,Marathahalli,4.6,Morning Peak,Weekday,Rain,High,Main Road,17.5
TRIP_03253,KR Puram,Hebbal,15.41,Evening Peak,Weekend,Clear,Very High,Inner Road,8.0
TRIP_03254,BTM Layout,Frazer Town,10.05,Night,Weekday,Heatwave,Medium,Inner Road,15.9
TRIP_03255,MG Road,Malleshwaram,3.42,Evening Peak,Weekday,Clear,High,Inner Road,14.2
TRIP_03256,Frazer Town,Peenya,17.22,Afternoon,Weekday,Rain,Very High,Highway,11.6
TRIP_03257,Indiranagar,NIMHANS,3.26,Afternoon,Weekday,Heatwave,Medium,Inner Road,23.8
TRIP_03258,BTM Layout,NIMHANS,9.79,Morning Peak,Weekend,Clear,High,Main Road,30.1
TRIP_03259,Indiranagar,Rajajinagar,20.1,Night,Weekday,Clear,Medium,Main Road,31.6
TRIP_03260,Banashankari,Hebbal,16.03,Afternoon,Weekday,Heatwave,Low,Main Road,37.7
TRIP_03261,Whitefield,Jayanagar,23.96,Evening Peak,Weekday,Clear,Very High,Highway,17.8
TRIP_03262,Jayanagar,HSR Layout,4.38,Night,Weekday,Clear,Low,Main Road,36.2
TRIP_03263,Koramangala,NIMHANS,2.2,Evening Peak,Weekday,Clear,Very High,Inner Road,9.6
TRIP_03264,Yelahanka,Frazer Town,20.04,Morning Peak,Weekday,Clear,High,Highway,31.3
TRIP_03265,Koramangala,Rajajinagar,18.42,Evening Peak,Weekday,Clear,High,Main Road,26.5
TRIP_03266,Indiranagar,HSR Layout,15.57,Evening Peak,Weekday,Clear,Very High,Highway,15.7
TRIP_03267,NIMHANS,Frazer Town,12.66,Afternoon,Weekday,Heatwave,Medium,Inner Road,13.8
TRIP_03268,Whitefield,HSR Layout,21.63,Morning Peak,Weekday,Heatwave,High,Main Road,19.4
TRIP_03269,Yelahanka,Electronic City,20.8,Afternoon,Weekend,Clear,Medium,Main Road,29.9
TRIP_03270,RR Nagar,Chickpet,20.26,Evening Peak,Weekday,Clear,Very High,Highway,20.7
TRIP_03271,KR Puram,Peenya,15.92,Evening Peak,Weekday,Clear,High,Main Road,24.5
TRIP_03272,Jayanagar,Indiranagar,16.54,Afternoon,Weekday,Clear,Medium,Highway,53.2
TRIP_03273,Sadashivanagar,Peenya,21.87,Morning Peak,Weekday,Clear,Low,Highway,76.1
TRIP_03274,Marathahalli,Yelahanka,17.4,Evening Peak,Weekend,Clear,Medium,Main Road,29.7
TRIP_03275,Frazer Town,Peenya,17.22,Night,Weekday,Clear,Medium,Inner Road,15.6
TRIP_03276,Sadashivanagar,Jayanagar,14.54,Morning Peak,Weekday,Clear,High,Highway,41.7
TRIP_03277,Rajajinagar,MG Road,11.52,Morning Peak,Weekday,Fog,High,Main Road,14.1
TRIP_03278,Yelahanka,Sadashivanagar,19.78,Afternoon,Weekday,Fog,Medium,Highway,36.8
TRIP_03279,Indiranagar,Chickpet,11.55,Morning Peak,Weekday,Clear,High,Highway,40.1
TRIP_03280,Marathahalli,KR Puram,18.39,Afternoon,Weekday,Rain,Low,Main Road,36.8
TRIP_03281,BTM Layout,Banashankari,3.05,Night,Weekday,Heatwave,Low,Inner Road,25.2
TRIP_03282,Frazer Town,Bellandur,19.08,Evening Peak,Weekend,Clear,High,Main Road,24.4
TRIP_03283,Hebbal,Peenya,20.5,Afternoon,Weekday,Clear,Medium,Highway,45.5
TRIP_03284,KR Puram,Frazer Town,6.29,Afternoon,Weekday,Clear,High,Highway,44.9
TRIP_03285,Jayanagar,HSR Layout,4.38,Afternoon,Weekday,Clear,Medium,Main Road,33.5
TRIP_03286,RR Nagar,Malleshwaram,16.99,Morning Peak,Weekday,Clear,Very High,Main Road,14.3
TRIP_03287,KR Puram,Rajajinagar,15.65,Evening Peak,Weekday,Heatwave,Medium,Main Road,29.7
TRIP_03288,BTM Layout,Whitefield,5.74,Morning Peak,Weekday,Clear,High,Main Road,26.4
TRIP_03289,Chickpet,NIMHANS,9.5,Evening Peak,Weekday,Clear,Very High,Inner Road,8.9
TRIP_03290,Electronic City,Whitefield,7.47,Evening Peak,Weekend,Rain,Medium,Inner Road,15.9
TRIP_03291,JP Nagar,Electronic City,1.51,Morning Peak,Weekday,Clear,Medium,Inner Road,14.7
TRIP_03292,Chickpet,Indiranagar,11.55,Evening Peak,Weekend,Rain,Very High,Main Road,7.6
TRIP_03293,Basavanagudi,Whitefield,8.66,Evening Peak,Weekday,Clear,Very High,Main Road,13.0
TRIP_03294,Chickpet,HSR Layout,10.59,Morning Peak,Weekday,Heatwave,Very High,Main Road,9.8
TRIP_03295,Yelahanka,Whitefield,27.45,Morning Peak,Weekday,Clear,Very High,Highway,16.9
TRIP_03296,Hebbal,NIMHANS,13.63,Night,Weekday,Rain,Low,Main Road,43.7
TRIP_03297,HSR Layout,Banashankari,16.6,Evening Peak,Weekday,Clear,High,Main Road,25.8
TRIP_03298,Koramangala,MG Road,9.27,Evening Peak,Weekday,Clear,Very High,Main Road,11.6
TRIP_03299,BTM Layout,JP Nagar,9.67,Evening Peak,Weekday,Clear,Very High,Main Road,11.8
TRIP_03300,Sadashivanagar,RR Nagar,13.8,Morning Peak,Weekend,Clear,Low,Main Road,38.8
TRIP_03301,RR Nagar,Jayanagar,14.51,Evening Peak,Weekday,Clear,Very High,Highway,20.3
TRIP_03302,JP Nagar,Whitefield,8.19,Morning Peak,Weekday,Heatwave,Very High,Highway,15.7
TRIP_03303,Hebbal,MG Road,9.3,Afternoon,Weekday,Clear,Medium,Inner Road,28.9
TRIP_03304,Frazer Town,Koramangala,14.76,Morning Peak,Weekend,Fog,Low,Highway,36.8
TRIP_03305,RR Nagar,Malleshwaram,16.99,Evening Peak,Weekday,Clear,High,Highway,39.2
TRIP_03306,Yelahanka,Rajajinagar,15.04,Evening Peak,Weekend,Clear,Medium,Highway,58.4
TRIP_03307,Peenya,Frazer Town,17.22,Night,Weekday,Heatwave,Low,Inner Road,23.0
TRIP_03308,Hebbal,Rajajinagar,3.98,Evening Peak,Weekday,Clear,High,Inner Road,12.0
TRIP_03309,Yelahanka,Electronic City,20.8,Afternoon,Weekday,Rain,Low,Main Road,29.1
TRIP_03310,Sadashivanagar,Indiranagar,19.14,Evening Peak,Weekend,Heatwave,High,Main Road,19.9
TRIP_03311,Jayanagar,NIMHANS,13.39,Evening Peak,Weekday,Fog,Very High,Highway,11.3
TRIP_03312,NIMHANS,Kempegowda International Airport,10.81,Morning Peak,Weekday,Clear,Very High,Highway,22.0
TRIP_03313,Peenya,KR Puram,15.92,Afternoon,Weekday,Clear,Medium,Highway,62.0
TRIP_03314,JP Nagar,Frazer Town,16.3,Morning Peak,Weekend,Clear,Medium,Highway,53.1
TRIP_03315,Hebbal,Whitefield,21.94,Night,Weekday,Heatwave,Medium,Highway,66.6
TRIP_03316,Electronic City,Marathahalli,5.32,Morning Peak,Weekend,Rain,High,Main Road,17.6
TRIP_03317,MG Road,Malleshwaram,3.42,Afternoon,Weekday,Clear,Medium,Main Road,34.1
TRIP_03318,Electronic City,Peenya,2.67,Morning Peak,Weekday,Rain,High,Inner Road,9.5
TRIP_03319,Frazer Town,RR Nagar,18.15,Evening Peak,Weekday,Clear,Very High,Highway,20.4
TRIP_03320,NIMHANS,Marathahalli,4.77,Afternoon,Weekday,Clear,Medium,Inner Road,18.8
TRIP_03321,Bellandur,Banashankari,18.93,Afternoon,Weekday,Clear,Very High,Main Road,12.2
TRIP_03322,Peenya,Hebbal,20.5,Evening Peak,Weekend,Heatwave,Medium,Main Road,30.0
TRIP_03323,Hebbal,Malleshwaram,6.08,Evening Peak,Weekday,Rain,Medium,Main Road,23.5
TRIP_03324,BTM Layout,Bellandur,17.08,Evening Peak,Weekday,Heatwave,High,Inner Road,10.6
TRIP_03325,Chickpet,Koramangala,11.65,Evening Peak,Weekday,Clear,High,Main Road,18.1
TRIP_03326,KR Puram,Koramangala,16.26,Evening Peak,Weekday,Clear,Medium,Main Road,27.9
TRIP_03327,Jayanagar,Sadashivanagar,14.54,Evening Peak,Weekend,Clear,High,Highway,41.5
TRIP_03328,Kempegowda International Airport,HSR Layout,10.32,Afternoon,Weekday,Fog,Medium,Highway,33.8
TRIP_03329,Koramangala,JP Nagar,5.29,Evening Peak,Weekday,Clear,High,Inner Road,16.3
TRIP_03330,JP Nagar,Frazer Town,16.3,Morning Peak,Weekday,Fog,High,Main Road,11.7
TRIP_03331,RR Nagar,Indiranagar,28.43,Evening Peak,Weekday,Clear,Very High,Highway,19.1
TRIP_03332,Kempegowda International Airport,Basavanagudi,13.5,Afternoon,Weekday,Clear,Medium,Highway,50.7
TRIP_03333,Indiranagar,Frazer Town,14.87,Evening Peak,Weekend,Clear,Low,Highway,66.4
TRIP_03334,Koramangala,MG Road,9.27,Evening Peak,Weekday,Fog,Very High,Main Road,5.2
TRIP_03335,Banashankari,Whitefield,8.57,Afternoon,Weekday,Clear,Medium,Main Road,43.2
TRIP_03336,Peenya,Banashankari,12.45,Evening Peak,Weekday,Clear,Very High,Main Road,13.9
TRIP_03337,Marathahalli,Peenya,6.33,Evening Peak,Weekday,Fog,High,Main Road,12.8
TRIP_03338,Whitefield,Indiranagar,9.35,Morning Peak,Weekend,Clear,Medium,Highway,46.7
TRIP_03339,Frazer Town,MG Road,5.49,Evening Peak,Weekday,Clear,High,Main Road,28.3
TRIP_03340,BTM Layout,Whitefield,5.74,Evening Peak,Weekday,Clear,High,Main Road,24.7
TRIP_03341,Indiranagar,Koramangala,3.32,Morning Peak,Weekday,Rain,High,Inner Road,7.7
TRIP_03342,Bellandur,HSR Layout,14.56,Afternoon,Weekday,Rain,High,Highway,27.9
TRIP_03343,Banashankari,Jayanagar,20.09,Evening Peak,Weekday,Clear,Very High,Highway,21.1
TRIP_03344,Marathahalli,HSR Layout,15.91,Afternoon,Weekend,Clear,Medium,Main Road,35.3
TRIP_03345,Hebbal,Rajajinagar,3.98,Afternoon,Weekday,Clear,Medium,Highway,51.4
TRIP_03346,Indiranagar,Frazer Town,14.87,Afternoon,Weekend,Heatwave,Medium,Highway,51.2
TRIP_03347,Banashankari,Jayanagar,20.09,Morning Peak,Weekday,Clear,High,Highway,40.5
TRIP_03348,Peenya,Bellandur,11.21,Evening Peak,Weekday,Fog,High,Main Road,14.1
TRIP_03349,Sadashivanagar,Yelahanka,19.78,Afternoon,Weekday,Rain,High,Main Road,16.7
TRIP_03350,Kempegowda International Airport,HSR Layout,10.32,Morning Peak,Weekday,Clear,Very High,Inner Road,7.7
TRIP_03351,Bellandur,Rajajinagar,20.67,Morning Peak,Weekday,Clear,Medium,Main Road,41.9
TRIP_03352,Basavanagudi,Frazer Town,12.32,Evening Peak,Weekday,Clear,Very High,Main Road,8.8
TRIP_03353,Banashankari,Koramangala,13.62,Evening Peak,Weekday,Rain,Very High,Highway,12.6
TRIP_03354,Bellandur,Basavanagudi,9.65,Evening Peak,Weekday,Rain,High,Main Road,19.4
TRIP_03355,Indiranagar,Malleshwaram,12.43,Morning Peak,Weekday,Clear,High,Highway,33.0
TRIP_03356,Yelahanka,Koramangala,15.78,Evening Peak,Weekend,Rain,Low,Highway,60.5
TRIP_03357,Bellandur,Whitefield,17.44,Evening Peak,Weekday,Clear,Very High,Main Road,12.5
TRIP_03358,Frazer Town,Sadashivanagar,5.0,Afternoon,Weekend,Clear,Medium,Inner Road,24.1
TRIP_03359,Chickpet,Peenya,13.88,Night,Weekday,Clear,Medium,Highway,59.2
TRIP_03360,NIMHANS,Sadashivanagar,16.52,Evening Peak,Weekday,Clear,Very High,Highway,20.3
TRIP_03361,Indiranagar,Peenya,4.03,Afternoon,Weekday,Rain,High,Main Road,16.1
TRIP_03362,KR Puram,Peenya,15.92,Night,Weekday,Rain,Medium,Inner Road,9.3
TRIP_03363,RR Nagar,KR Puram,24.21,Afternoon,Weekday,Clear,Medium,Highway,51.0
TRIP_03364,Jayanagar,Peenya,20.56,Morning Peak,Weekend,Clear,High,Highway,44.2
TRIP_03365,Koramangala,Hebbal,14.84,Evening Peak,Weekday,Heatwave,High,Main Road,20.4
TRIP_03366,JP Nagar,Kempegowda International Airport,15.01,Evening Peak,Weekend,Heatwave,Low,Highway,84.0
TRIP_03367,Rajajinagar,Malleshwaram,8.11,Afternoon,Weekend,Heatwave,Medium,Main Road,30.5
TRIP_03368,Chickpet,KR Puram,6.2,Night,Weekday,Heatwave,Medium,Inner Road,13.9
TRIP_03369,Chickpet,KR Puram,6.2,Night,Weekday,Clear,Low,Inner Road,28.7
TRIP_03370,Basavanagudi,Frazer Town,12.32,Morning Peak,Weekday,Clear,High,Main Road,25.8
TRIP_03371,Jayanagar,RR Nagar,14.51,Morning Peak,Weekday,Clear,Very High,Main Road,10.0
TRIP_03372,MG Road,Jayanagar,12.63,Afternoon,Weekday,Clear,High,Inner Road,15.0
TRIP_03373,NIMHANS,Hebbal,13.63,Afternoon,Weekday,Clear,Medium,Highway,49.3
TRIP_03374,HSR Layout,Bellandur,14.56,Night,Weekday,Clear,Low,Main Road,49.6
TRIP_03375,Indiranagar,BTM Layout,9.55,Morning Peak,Weekday,Clear,Low,Main Road,42.9
TRIP_03376,Frazer Town,Rajajinagar,9.41,Morning Peak,Weekday,Clear,High,Main Road,29.4
TRIP_03377,Kempegowda International Airport,Bellandur,6.9,Morning Peak,Weekday,Heatwave,Medium,Main Road,30.4
TRIP_03378,Yelahanka,RR Nagar,17.53,Night,Weekday,Clear,Low,Main Road,41.3
TRIP_03379,Kempegowda International Airport,Frazer Town,18.43,Morning Peak,Weekday,Clear,Medium,Main Road,35.8
TRIP_03380,Indiranagar,Kempegowda International Airport,13.13,Evening Peak,Weekday,Clear,Medium,Highway,51.3
TRIP_03381,Kempegowda International Airport,RR Nagar,21.91,Evening Peak,Weekday,Clear,Very High,Inner Road,8.2
TRIP_03382,JP Nagar,NIMHANS,5.39,Morning Peak,Weekday,Clear,High,Inner Road,16.8
TRIP_03383,Chickpet,Koramangala,11.65,Evening Peak,Weekday,Clear,Very High,Main Road,13.8
TRIP_03384,Banashankari,Kempegowda International Airport,21.04,Afternoon,Weekday,Heatwave,High,Highway,30.7
TRIP_03385,Koramangala,Sadashivanagar,18.43,Evening Peak,Weekday,Clear,Very High,Highway,21.4
TRIP_03386,RR Nagar,KR Puram,24.21,Afternoon,Weekend,Clear,Medium,Main Road,35.1
TRIP_03387,Whitefield,Sadashivanagar,20.73,Afternoon,Weekday,Clear,Medium,Highway,56.9
TRIP_03388,Sadashivanagar,NIMHANS,16.52,Night,Weekday,Clear,Medium,Inner Road,27.7
TRIP_03389,Banashankari,Sadashivanagar,12.75,Afternoon,Weekday,Heatwave,High,Main Road,25.4
TRIP_03390,Peenya,Hebbal,20.5,Afternoon,Weekday,Rain,Medium,Main Road,22.8
TRIP_03391,Frazer Town,Bellandur,19.08,Morning Peak,Weekend,Rain,Low,Highway,48.2
TRIP_03392,Kempegowda International Airport,Indiranagar,13.13,Morning Peak,Weekend,Clear,High,Main Road,18.4
TRIP_03393,Jayanagar,Sadashivanagar,14.54,Afternoon,Weekday,Clear,Very High,Main Road,9.5
TRIP_03394,Jayanagar,Marathahalli,15.88,Afternoon,Weekday,Rain,Low,Highway,56.5
TRIP_03395,Frazer Town,Banashankari,7.88,Afternoon,Weekend,Clear,Medium,Inner Road,13.4
TRIP_03396,Banashankari,Hebbal,16.03,Afternoon,Weekday,Heatwave,Medium,Main Road,24.8
TRIP_03397,Frazer Town,Hebbal,9.27,Morning Peak,Weekday,Clear,High,Inner Road,12.5
TRIP_03398,Malleshwaram,Rajajinagar,8.11,Evening Peak,Weekday,Rain,High,Inner Road,10.5
TRIP_03399,Whitefield,BTM Layout,5.74,Morning Peak,Weekday,Fog,Very High,Highway,11.8
TRIP_03400,Banashankari,KR Puram,3.56,Morning Peak,Weekday,Clear,Medium,Inner Road,28.6
TRIP_03401,Chickpet,Yelahanka,19.18,Morning Peak,Weekend,Fog,High,Main Road,13.1
TRIP_03402,NIMHANS,Yelahanka,16.25,Evening Peak,Weekday,Clear,Medium,Main Road,43.9
TRIP_03403,Jayanagar,Indiranagar,16.54,Afternoon,Weekday,Clear,Medium,Main Road,41.1
TRIP_03404,Yelahanka,Hebbal,11.86,Afternoon,Weekday,Clear,Medium,Main Road,30.9
TRIP_03405,Koramangala,KR Puram,16.26,Night,Weekday,Clear,Medium,Highway,61.0
TRIP_03406,Indiranagar,Whitefield,9.35,Morning Peak,Weekday,Clear,Very High,Inner Road,8.1
TRIP_03407,KR Puram,Jayanagar,20.44,Evening Peak,Weekday,Clear,High,Highway,31.1
TRIP_03408,Peenya,BTM Layout,9.53,Evening Peak,Weekday,Heatwave,High,Inner Road,11.7
TRIP_03409,Electronic City,Bellandur,9.97,Afternoon,Weekend,Clear,Low,Main Road,57.9
TRIP_03410,Chickpet,Peenya,13.88,Morning Peak,Weekday,Fog,High,Highway,22.0
TRIP_03411,Kempegowda International Airport,Marathahalli,11.0,Evening Peak,Weekday,Clear,High,Main Road,24.5
TRIP_03412,NIMHANS,RR Nagar,25.2,Evening Peak,Weekend,Clear,Medium,Highway,48.0
TRIP_03413,Marathahalli,Whitefield,12.72,Evening Peak,Weekday,Rain,Medium,Highway,40.1
TRIP_03414,Koramangala,Indiranagar,3.32,Afternoon,Weekday,Heatwave,Medium,Main Road,31.6
TRIP_03415,Basavanagudi,Koramangala,4.29,Evening Peak,Weekday,Clear,Very High,Inner Road,8.7
TRIP_03416,MG Road,NIMHANS,7.18,Evening Peak,Weekday,Rain,Very High,Main Road,6.4
